transaction_id,transaction_amount,transaction_date,card_number,card_type,card_expiry_date,cvv,billing_address,billing_city,billing_state,billing_postal_code,shipping_address,shipping_city,shipping_state,shipping_postal_code,ip_address,user_agent,is_fraudulent,reason_for_fraud,merchant_name,merchant_category,merchant_location,transaction_status,refund_amount,refund_date,chargeback_reason
489,8353.91,7/26/2021,3545169541751763,jcb,4/27/2022,190,9933 Lerdahl Pass,Puerto López,,502009,279 Acker Parkway,Az Zabadānī,,,113.227.31.148,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",false,identity_theft,Skimia,electronics,Sepīdān,refunded,612.47,5/23/2021,unauthorized_charge
490,5739.06,5/26/2021,201577012522276,diners-club-enroute,1/18/2024,611,74 Arrowood Street,San Antonio,SLP,78436,8078 Division Drive,Xin’an,,,135.50.34.101,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/17.0.940.0 Safari/535.8",true,stolen_card,Buzzster,food,Lurut,completed,120.06,7/12/2021,product_not_received
491,3332.41,10/21/2021,3541700924332278,jcb,10/2/2024,321,822 Tennessee Hill,Patos Fshat,,,69 Ridge Oak Crossing,Yakutsk,,677027,134.98.236.21,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/12.0.702.0 Safari/534.24",true,identity_theft,Gabvine,electronics,Usman’,completed,761.24,9/18/2021,fraudulent_transaction
492,2538.48,9/14/2021,5100172348441937,mastercard,11/11/2023,418,71 Reindahl Park,Santa Cruz do Bispo,13,4455-794,4 Bartelt Circle,Lasusua,,,165.7.223.144,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",false,identity_theft,Blogtag,food,Laranjeiras,completed,592.0,10/9/2021,unauthorized_charge
493,688.95,6/1/2021,3579136687961877,jcb,1/26/2023,533,6 Daystar Way,Montenegro,,633008,67923 Harbort Hill,Florianópolis,,88000-000,242.182.63.210,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/534.16+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",true,unauthorized_access,Yoveo,food,Buda-Kashalyova,completed,449.16,6/29/2021,unauthorized_charge
494,7817.03,2/27/2021,5565448704150892,mastercard,10/30/2025,796,78042 Steensland Plaza,Spitak,,,2434 Division Hill,Peukanbada,,,176.146.79.25,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",false,identity_theft,Thoughtworks,clothing,Wukeshu,completed,981.23,6/24/2021,unauthorized_charge
495,1553.08,5/17/2021,6706172121930530581,laser,6/25/2024,405,81868 8th Park,Shabel’skoye,,353643,67310 Logan Hill,Kamyanyets,,,102.8.184.73,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",false,identity_theft,Dablist,food,Lâm Thao,pending,885.83,4/7/2021,product_not_received
496,8424.65,1/3/2021,3553686116014185,jcb,3/25/2022,503,39 Barby Place,Nieszawa,,87-730,80 Pennsylvania Trail,San Bernardino,,,75.234.58.15,Mozilla/5.0 (Windows NT 6.1; de;rv:12.0) Gecko/20120403211507 Firefox/12.0,true,stolen_card,Voonyx,electronics,Bogorodsk,completed,478.74,2/8/2021,unauthorized_charge
497,4710.52,1/4/2021,36455745108625,diners-club-international,8/11/2023,782,0 Mayer Alley,Greensboro,NC,27415,8836 Almo Pass,Pangushan,,,159.215.254.51,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",false,unauthorized_access,Jabberbean,clothing,Felgueiras,pending,80.18,11/20/2021,unauthorized_charge
498,2430.97,12/26/2021,3528999742649924,jcb,1/22/2022,974,6 Hayes Drive,Chimtāl,,,5493 Commercial Pass,Lille,B4,59049 CEDEX,99.217.211.111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36",false,unauthorized_access,Trudeo,food,Sumberagung,pending,734.39,2/25/2021,fraudulent_transaction
499,875.24,11/22/2021,3545196618956793,jcb,12/4/2023,353,7 Merchant Avenue,Bayanbulag,,,173 Messerschmidt Point,Baturaja,,,144.124.235.220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",false,stolen_card,Zoonder,food,Bielefeld,pending,597.57,11/3/2021,fraudulent_transaction
500,777.9,10/7/2021,5007668360141879,mastercard,5/9/2024,848,4870 Division Parkway,Okpoma,,,4 Norway Maple Circle,Ożarowice,,42-625,13.126.65.253,Mozilla/5.0 (Windows NT 6.0; rv:14.0) Gecko/20100101 Firefox/14.0.1,true,unauthorized_access,LiveZ,electronics,Jianmin,pending,998.85,8/10/2021,fraudulent_transaction
501,3700.4,12/23/2021,3589236388642475,jcb,2/5/2022,819,7 Marcy Point,Pergamos,,,5 Sullivan Alley,Bin Yauri,,,228.205.190.248,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/12.0,false,unauthorized_access,Vipe,food,Taiping,pending,177.51,12/30/2021,fraudulent_transaction
502,2886.51,8/7/2021,3544506336803898,jcb,8/26/2024,557,1 Reindahl Crossing,Yatsushiro,,286-0002,2024 Blue Bill Park Avenue,Tullinge,AB,146 40,223.77.78.45,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",true,identity_theft,Blogpad,clothing,Potou,refunded,845.33,5/21/2021,unauthorized_charge
503,2010.67,12/19/2021,201792896471041,diners-club-enroute,8/19/2023,662,4142 Commercial Center,Lipin Bor,,161250,29033 Forest Point,Jalal-Abad,,,124.200.62.7,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3",false,stolen_card,Eadel,food,28 de Noviembre,pending,515.8,5/16/2021,product_not_received
504,7505.18,12/21/2021,3545065452602229,jcb,3/23/2024,156,382 West Point,Khasavyurt,,368044,224 Longview Pass,Dianqian,,,38.49.25.81,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36",true,unauthorized_access,Innojam,electronics,Santa Maria,completed,372.53,2/10/2021,product_not_received
505,7691.86,6/9/2021,5610805770178039,bankcard,3/5/2024,597,3 Upham Point,Bobon,,6401,79 Ramsey Way,Tigaon,,4420,156.39.100.37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",false,identity_theft,Shufflebeat,electronics,Carvalhinho,refunded,202.14,9/8/2021,product_not_received
506,4038.33,4/27/2021,36548036535207,diners-club-international,7/13/2024,773,1585 Springview Alley,Pomacocha,,,13 Artisan Center,Gaofeng,,,189.254.43.97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.68 Safari/534.30",true,identity_theft,Brainsphere,clothing,Mubende,refunded,883.1,6/15/2021,fraudulent_transaction
507,6670.59,1/16/2021,4175001956880768,visa-electron,3/10/2025,135,93 Holy Cross Parkway,Zaječar,,,75 New Castle Park,Pejek,,,104.27.190.7,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.23 (KHTML, like Gecko) Chrome/11.0.686.3 Safari/534.23",true,stolen_card,Twitterworks,electronics,Gugut,pending,452.44,10/29/2021,product_not_received
508,3529.88,1/8/2021,630441644409937360,maestro,10/21/2024,879,9406 Evergreen Plaza,Tanggu,,,730 Moose Avenue,Sojo,,,248.168.213.148,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.825.0 Chrome/14.0.825.0 Safari/535.1",true,unauthorized_access,Topiclounge,clothing,Blimbing,refunded,92.45,12/17/2021,product_not_received
509,277.51,8/24/2021,3549732887858017,jcb,11/21/2024,378,76471 International Lane,Gucun,,,57447 Mariners Cove Place,Gubengairlangga,,,132.139.158.155,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:22.0) Gecko/20130328 Firefox/22.0,true,unauthorized_access,Brainbox,food,Arras,completed,383.91,10/8/2021,fraudulent_transaction
510,7793.05,12/11/2021,201504976090330,diners-club-enroute,10/8/2024,632,1041 Twin Pines Drive,Baolin,,,2470 Hayes Lane,Severnoye,,461677,98.193.25.237,"Mozilla/5.0 (Windows NT 5.2; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",false,stolen_card,Trilia,clothing,Cascavel,completed,627.16,10/13/2021,fraudulent_transaction
511,4173.59,10/9/2021,4905378635400904,switch,6/4/2023,352,1073 Johnson Court,Hushan,,,8330 Reindahl Circle,Gaopu,,,141.157.103.116,Mozilla/5.0 (X11; Linux i586; rv:31.0) Gecko/20100101 Firefox/31.0,false,identity_theft,Wordware,food,Vyshneye Dolgoye,completed,523.71,10/20/2021,product_not_received
512,4394.18,7/6/2021,3532501440297602,jcb,2/21/2023,686,640 Carioca Trail,Qarah Bāgh Bāzār,,,159 Corry Street,Newport,,,43.45.171.13,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",true,unauthorized_access,Fivespan,clothing,Firenze,completed,757.79,7/6/2021,unauthorized_charge
513,141.41,2/6/2021,3537996823181289,jcb,9/22/2023,688,70446 Clove Alley,Bueng Khong Long,,39180,4 Evergreen Street,Beizhouzi,,,105.92.12.188,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0,false,stolen_card,Oyoloo,clothing,Ndibène Dahra,refunded,234.91,12/21/2021,fraudulent_transaction
514,2477.55,8/23/2021,56101314589410880,china-unionpay,1/6/2023,710,96145 Kropf Center,Nankun,,,48165 Sachs Court,Krasnodar,,385129,27.56.158.168,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.654.0 Safari/534.17",false,stolen_card,Yata,food,Guimarães,pending,813.62,9/21/2021,unauthorized_charge
515,3407.43,10/4/2021,3560619194825215,jcb,10/26/2023,101,9232 Prairieview Way,Barurao,,8108,49733 Anzinger Drive,Aveiro,01,3800-006,142.62.243.38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",false,unauthorized_access,Yozio,clothing,Lete,refunded,962.75,3/17/2021,unauthorized_charge
516,227.88,10/26/2021,67624386901344646,maestro,10/17/2023,361,7815 Hansons Junction,Tamuning-Tumon-Harmon Village,,96913,5 Golden Leaf Crossing,Odoyev,,301440,95.60.180.14,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:27.0) Gecko/20121011 Firefox/27.0,true,identity_theft,Blogspan,clothing,Mandera,completed,472.13,8/25/2021,unauthorized_charge
517,8425.86,10/11/2021,3553674343925324,jcb,3/17/2024,791,1843 Eastlawn Place,Wum,,,571 Dennis Circle,Dimitrov,,,65.221.128.131,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",true,stolen_card,Rhynyx,clothing,Lairoka,refunded,448.75,1/18/2021,fraudulent_transaction
518,8007.97,4/30/2021,3573713742079584,jcb,12/24/2022,141,9 Grasskamp Road,Zhelin,,,75636 Merry Avenue,Casigua El Cubo,,,243.12.206.6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",false,stolen_card,Tanoodle,clothing,Nieszawa,refunded,180.9,7/15/2021,fraudulent_transaction
519,1272.24,4/20/2021,3542472260353735,jcb,5/7/2025,651,70591 Victoria Street,Järfälla,AB,175 54,81 Gateway Street,Gagarawa,,,214.47.5.188,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",true,identity_theft,Blogtags,electronics,Lebak Timur,pending,312.42,5/16/2021,unauthorized_charge
520,8578.42,6/28/2021,4026833244930372,visa-electron,12/5/2025,667,64 Utah Road,San Eduardo,,7207,8294 Moland Place,Krikil,,,106.141.239.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",false,unauthorized_access,Topicstorm,electronics,Atuntaqui,pending,823.92,10/31/2021,product_not_received
521,7271.27,1/9/2021,3545638445324778,jcb,9/16/2025,777,7473 Roxbury Parkway,Lemery,,5043,8 Jenifer Junction,Villarrica,,,165.141.254.194,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130401 Firefox/21.0,true,stolen_card,Agimba,food,Falun,refunded,855.67,1/3/2021,product_not_received
522,8880.15,2/27/2021,5559849078871435,diners-club-us-ca,8/11/2024,644,254 Coleman Street,Hradec Králové,,500 02,970 Dexter Hill,Karang Kulon,,,230.132.170.78,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/526.3 (KHTML, like Gecko) Chrome/14.0.564.21 Safari/526.3",true,unauthorized_access,Tazz,electronics,Mizhuang,completed,597.04,9/24/2021,unauthorized_charge
523,5188.13,9/24/2021,6706751692730536,laser,9/14/2024,272,72 Stoughton Circle,Toktogul,,,22545 Judy Trail,Lappeenranta,,54300,131.185.234.215,"Mozilla/5.0 (X11; FreeBSD i386) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",false,stolen_card,Topiclounge,food,Söderhamn,completed,919.78,10/9/2021,unauthorized_charge
524,7195.18,1/7/2021,3562523253465988,jcb,9/14/2023,949,3 Mendota Plaza,Wonosobo,,,72 Lakeland Road,Kurzętnik,,13-306,182.18.36.247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19",true,unauthorized_access,Vidoo,food,Canala,pending,383.14,2/22/2021,unauthorized_charge
525,6022.5,2/16/2021,5100130459927102,mastercard,9/25/2023,532,4800 Graceland Hill,Qal‘ah-ye Kūf,,,61656 Mallard Park,Alvito,02,7920-015,185.174.64.56,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",false,identity_theft,Quaxo,clothing,Taivalkoski,refunded,985.39,7/26/2021,product_not_received
526,8841.81,2/10/2021,56022571649208986,china-unionpay,1/4/2023,719,48194 Vernon Road,Irará,,44255-000,4 Burrows Park,Kotabaru,,,10.71.113.70,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",true,stolen_card,Rhycero,food,Perho,pending,166.22,2/4/2021,product_not_received
527,4583.11,1/2/2021,4844107204268572,visa-electron,10/12/2022,400,8 Green Avenue,San Fernando Apure,,,431 Charing Cross Road,Banyutengah,,,140.140.76.51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",false,identity_theft,Edgewire,electronics,Fuxi,refunded,742.81,3/18/2021,fraudulent_transaction
528,8484.54,11/15/2021,3535059311241560,jcb,12/18/2025,356,8755 Farragut Pass,Gravatá,,55640-000,20093 Michigan Court,Gaotan,,,114.221.170.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.11 Safari/535.19",false,identity_theft,Pixoboo,food,Arlington,pending,305.17,10/22/2021,unauthorized_charge
529,1689.77,9/30/2021,6304794581357658516,laser,2/7/2025,317,25528 Sachs Drive,Mo I Rana,18,8607,8823 Sunnyside Road,Himeji,,680-0301,138.32.13.191,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36",true,unauthorized_access,Zoomdog,food,Malinao,pending,277.14,4/4/2021,product_not_received
530,7614.2,2/15/2021,374622467433388,americanexpress,5/9/2024,739,7 Continental Street,Muro,13,4620-620,341 North Plaza,Kim Sơn,,,238.97.221.71,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",false,identity_theft,Zoomlounge,food,Verdizela,refunded,698.62,4/24/2021,product_not_received
531,1902.15,6/30/2021,3553904886530144,jcb,11/14/2024,821,03993 Bultman Hill,Drammen,06,3027,0551 Fordem Avenue,Bang Pa-in,,13160,122.182.76.26,Mozilla/5.0 (Windows NT 6.1; de;rv:12.0) Gecko/20120403211507 Firefox/12.0,true,identity_theft,Zoomcast,electronics,Banjar Buahan,completed,574.93,9/16/2021,unauthorized_charge
532,5068.51,2/12/2021,3572515051804234,jcb,12/14/2025,490,015 Hauk Circle,Prachamtakham,,25130,94 West Way,El Rincón,,,193.210.70.126,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",false,identity_theft,Zoomcast,electronics,Rushankou,completed,738.92,11/18/2021,product_not_received
533,9287.52,6/4/2021,3556250534144004,jcb,3/22/2024,584,2 Westport Place,Phú Khương,,,16917 Heath Point,Fayaoué,,98814,138.157.178.38,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,stolen_card,Devshare,food,Don Matías,pending,772.46,8/5/2021,unauthorized_charge
534,2428.27,1/25/2021,3582508708248721,jcb,10/30/2025,339,3 Carioca Street,Tierp,C,815 92,609 Rowland Park,Solna,AB,169 30,172.200.210.131,Mozilla/5.0 (Windows NT 5.1; rv:14.0) Gecko/20120405 Firefox/14.0a1,true,identity_theft,Skipfire,electronics,Mount Pearl,refunded,397.15,3/8/2021,fraudulent_transaction
535,1394.99,3/1/2021,3588660274367262,jcb,9/16/2025,740,0292 Haas Parkway,Skaudvilė,,73028,2670 Forest Run Lane,Guizi,,,175.9.103.254,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",false,stolen_card,Devify,clothing,Fonte do Feto,completed,153.47,6/25/2021,unauthorized_charge
536,1337.72,12/12/2021,3548421553344111,jcb,6/3/2024,835,37757 Tennessee Lane,Campina Grande do Sul,,83430-000,072 Melvin Plaza,Minusinsk,,662622,54.225.49.187,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30",true,stolen_card,Minyx,food,Cikeper,refunded,88.38,11/12/2021,fraudulent_transaction
537,8257.09,9/23/2021,3552921163382941,jcb,9/19/2023,911,3454 Prentice Terrace,Repušnica,,44320,2 Westport Point,Yuanqian,,,221.188.246.181,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-gb) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",true,identity_theft,Yozio,food,Fort Portal,pending,529.57,9/27/2021,product_not_received
538,2663.3,12/25/2021,5602241828438730,bankcard,1/11/2024,711,35 Bay Lane,Kokopo,,,7304 Everett Drive,Boudinar,,,14.92.75.88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19",true,identity_theft,Skippad,clothing,Biljača,pending,421.71,6/2/2021,unauthorized_charge
539,2046.78,1/5/2021,201529240045950,diners-club-enroute,4/7/2024,961,5 Corben Crossing,Baiba,,,11 North Trail,Paruro,,,19.65.172.249,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",false,stolen_card,Podcat,food,Shuiyang,refunded,867.72,4/17/2021,product_not_received
540,1100.67,1/21/2021,5002352412210504,mastercard,9/2/2025,467,2 La Follette Alley,Archis,,,6 Eagle Crest Center,Matabao,,8601,236.81.47.11,Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20130326 Firefox/21.0,true,unauthorized_access,Skajo,electronics,Kozje,completed,830.73,11/14/2021,product_not_received
541,3459.78,1/24/2021,5100135306845233,mastercard,8/11/2022,165,168 International Place,Jenesano,,153608,0 Messerschmidt Point,Ţubarjal,,,210.251.110.193,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",false,unauthorized_access,Dynabox,clothing,Ogoja,refunded,258.27,1/12/2021,product_not_received
542,4123.37,8/29/2021,3540918652254123,jcb,12/31/2023,997,86 Forster Drive,Lopar,,51281,63612 Forest Circle,Kamenka,,162017,44.141.71.134,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22",false,stolen_card,Buzzdog,clothing,Compiègne,refunded,913.04,11/20/2021,fraudulent_transaction
543,3648.99,9/16/2021,4913688868292442,visa-electron,5/15/2023,831,617 Ilene Center,Rybno,,96-514,23512 Mandrake Hill,Monte Carmelo,,38500-000,146.9.192.56,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",false,stolen_card,Fivespan,electronics,Kwangyang,pending,946.67,4/22/2021,product_not_received
544,2140.51,7/28/2021,3528237029430266,jcb,12/31/2024,439,632 Pawling Terrace,Hoit Taria,,,8454 Golf Avenue,Chinchaypujio,,,66.104.204.153,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1500.55 Safari/537.36",false,stolen_card,Skinte,food,Melioratyvne,pending,913.67,7/17/2021,fraudulent_transaction
545,9385.64,2/23/2021,3577854436547670,jcb,10/9/2024,436,8 Lerdahl Plaza,Brest,A2,29825 CEDEX 9,5 Laurel Parkway,Kafir Qala,,,15.25.18.248,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.698.0 Safari/534.24",false,stolen_card,Dabshots,clothing,Villa Carlos Paz,completed,160.6,11/14/2021,fraudulent_transaction
546,1946.42,1/10/2021,3587538214390837,jcb,1/1/2023,136,4769 Bowman Way,Duncan,BC,V9L,47 Monica Terrace,Barbacena,,36200-000,70.91.157.58,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,stolen_card,Linklinks,clothing,Svetlograd,refunded,225.87,4/29/2021,product_not_received
547,9618.6,9/11/2021,5602220805695173,bankcard,5/29/2023,875,60 Elka Trail,Jarabacoa,,10801,0 Knutson Point,Carmen,,9408,116.230.64.41,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",true,stolen_card,Eidel,food,Hīsh,pending,501.57,5/1/2021,product_not_received
548,7670.51,3/5/2021,5100144953651241,mastercard,1/5/2025,572,42 Colorado Avenue,Qārah,,,8589 Clyde Gallagher Alley,Qizhen,,,78.126.243.69,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; th-th) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",false,unauthorized_access,Tagpad,electronics,Zhemtala,pending,339.04,10/5/2021,product_not_received
549,6380.46,10/9/2021,5007660260040475,mastercard,12/13/2025,515,36 Dwight Pass,Pawa,,4514,41645 Pankratz Hill,Matão,,15990-000,15.223.147.229,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",true,identity_theft,Thoughtworks,electronics,Dongming Chengguanzhen,pending,295.48,12/11/2021,fraudulent_transaction
550,1385.34,10/17/2021,3529353616374871,jcb,12/22/2022,226,9 Helena Lane,Tembongraja,,,4 Rockefeller Street,Bairro dos Marinheiros,15,2950-691,152.97.56.235,Mozilla/5.0 (Windows NT 5.1; rv:14.0) Gecko/20120405 Firefox/14.0a1,false,identity_theft,Devpulse,food,Jiquilillo,refunded,62.95,2/8/2021,unauthorized_charge
551,9388.33,7/10/2021,3578403829360637,jcb,9/29/2024,158,120 Vahlen Terrace,Las Palmas,GUA,36200,78990 Hoffman Avenue,Bajera,,,133.162.89.75,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1",true,identity_theft,Brightdog,clothing,Fontenay-sous-Bois,pending,84.04,9/23/2021,product_not_received
